T,field,M
1.9065544860193488,0.6604511308773485,0.93634033203125
1.9754351359870304,0.6604511308773485,0.95953369140625
2.044315785954712,0.6604511308773485,-0.9456787109375
2.1131964359223936,0.6604511308773485,0.912384033203125
2.1820770858900755,0.6604511308773485,0.92510986328125
2.2509577358577566,0.6604511308773485,-0.87994384765625
2.319838385825439,0.6604511308773485,0.88287353515625
2.3887190357931205,0.6604511308773485,0.91534423828125
2.4575996857608016,0.6604511308773485,-0.88726806640625
2.526480335728484,0.6604511308773485,-0.562774658203125
2.595360985696165,0.6604511308773485,-0.835357666015625
2.6642416356638474,0.6604511308773485,0.5706787109375
2.733122285631529,0.6604511308773485,-0.570281982421875
2.8020029355992104,0.6604511308773485,0.778076171875
2.8708835855668924,0.6604511308773485,-0.610870361328125
2.939764235534574,0.6604511308773485,-0.70172119140625
1.064205248742382,-0.4277930495652882,0.998382568359375
1.2563905033652834,-0.4277930495652882,-0.996246337890625
1.4485757579881846,-0.4277930495652882,-0.98944091796875
1.640761012611086,-0.4277930495652882,0.968292236328125
1.8329462672339876,-0.4277930495652882,0.978851318359375
2.0251315218568884,-0.4277930495652882,-0.919464111328125
2.21731677647979,-0.4277930495652882,0.94000244140625
2.409502031102692,-0.4277930495652882,0.387847900390625
2.6016872857255926,-0.4277930495652882,0.83978271484375
2.793872540348494,-0.4277930495652882,-0.37261962890625
2.986057794971395,-0.4277930495652882,-0.68682861328125
3.1782430495942964,-0.4277930495652882,0.71240234375
3.3704283042171985,-0.4277930495652882,-0.311920166015625
3.5626135588401,-0.4277930495652882,0.505462646484375
3.7547988134630006,-0.4277930495652882,0.138397216796875
3.946984068085902,-0.4277930495652882,0.233154296875
1.4458542067823847,0.16174226470413222,-0.989654541015625
1.558444849851514,0.16174226470413222,0.990570068359375
1.6710354929206437,0.16174226470413222,0.97821044921875
1.7836261359897727,0.16174226470413222,0.97607421875
1.896216779058902,0.16174226470413222,-0.97393798828125
2.0088074221280308,0.16174226470413222,0.96234130859375
2.1213980651971607,0.16174226470413222,-0.957183837890625
2.23398870826629,0.16174226470413222,-0.944549560546875
2.3465793513354187,0.16174226470413222,0.912750244140625
2.4591699944045486,0.16174226470413222,0.810546875
2.5717606374736777,0.16174226470413222,-0.333892822265625
2.6843512805428067,0.16174226470413222,0.8245849609375
2.7969419236119366,0.16174226470413222,0.78985595703125
2.909532566681066,0.16174226470413222,-0.546844482421875
3.0221232097501947,0.16174226470413222,0.161407470703125
3.134713852819325,0.16174226470413222,-0.207550048828125
1.3199785285631398,-0.9980075004079212,-0.99530029296875
1.4167455149878414,-0.9980075004079212,0.994171142578125
1.5135125014125432,-0.9980075004079212,0.990509033203125
1.6102794878372448,-0.9980075004079212,0.97918701171875
1.7070464742619469,-0.9980075004079212,0.985870361328125
1.8038134606866485,-0.9980075004079212,0.97564697265625
1.9005804471113497,-0.9980075004079212,0.9637451171875
1.9973474335360517,-0.9980075004079212,0.92694091796875
2.094114419960753,-0.9980075004079212,0.938751220703125
2.190881406385455,-0.9980075004079212,-0.91748046875
2.2876483928101567,-0.9980075004079212,0.927764892578125
2.3844153792348584,-0.9980075004079212,0.856231689453125
2.48118236565956,-0.9980075004079212,0.2353515625
2.5779493520842616,-0.9980075004079212,-0.78167724609375
2.674716338508963,-0.9980075004079212,0.46405029296875
2.771483324933665,-0.9980075004079212,0.834197998046875
1.5744952140778588,-0.997195247129239,-0.977935791015625
1.7414587922765867,-0.997195247129239,-0.706024169921875
1.908422370475315,-0.997195247129239,-0.967376708984375
2.075385948674043,-0.997195247129239,0.9549560546875
2.242349526872771,-0.997195247129239,-0.861785888671875
2.409313105071499,-0.997195247129239,-0.833282470703125
2.576276683270227,-0.997195247129239,0.859619140625
2.7432402614689555,-0.997195247129239,0.838134765625
2.910203839667683,-0.997195247129239,-0.61328125
3.077167417866411,-0.997195247129239,-0.47467041015625
3.2441309960651394,-0.997195247129239,0.514312744140625
3.4110945742638674,-0.997195247129239,-0.566375732421875
3.5780581524625954,-0.997195247129239,0.15447998046875
3.7450217306613234,-0.997195247129239,0.270172119140625
3.911985308860052,-0.997195247129239,0.253936767578125
4.07894888705878,-0.997195247129239,0.441741943359375
1.3724854484919922,-0.12252853158476527,0.99114990234375
1.5256140671057352,-0.12252853158476527,-0.991729736328125
1.678742685719478,-0.12252853158476527,0.98065185546875
1.831871304333221,-0.12252853158476527,-0.971435546875
1.9849999229469641,-0.12252853158476527,-0.96600341796875
2.138128541560707,-0.12252853158476527,-0.9310302734375
2.2912571601744505,-0.12252853158476527,0.901641845703125
2.4443857787881926,-0.12252853158476527,-0.60614013671875
2.597514397401936,-0.12252853158476527,-0.8037109375
2.7506430160156787,-0.12252853158476527,0.586517333984375
2.903771634629422,-0.12252853158476527,-0.556121826171875
3.056900253243165,-0.12252853158476527,-0.72576904296875
3.2100288718569083,-0.12252853158476527,-0.05792236328125
3.3631574904706514,-0.12252853158476527,-0.593597412109375
3.516286109084393,-0.12252853158476527,0.23321533203125
3.6694147276981366,-0.12252853158476527,0.10943603515625
1.9043245529928197,0.41500050698962265,-0.960540771484375
2.0585512619102437,0.41500050698962265,0.947601318359375
2.212777970827667,0.41500050698962265,-0.938201904296875
2.3670046797450905,0.41500050698962265,0.896942138671875
2.5212313886625144,0.41500050698962265,-0.849761962890625
2.6754580975799382,0.41500050698962265,0.875213623046875
2.8296848064973616,0.41500050698962265,-0.778533935546875
2.983911515414785,0.41500050698962265,-0.133056640625
3.1381382243322093,0.41500050698962265,-0.731109619140625
3.292364933249633,0.41500050698962265,-0.31640625
3.4465916421670566,0.41500050698962265,0.071075439453125
3.6008183510844805,0.41500050698962265,0.281402587890625
3.755045060001904,0.41500050698962265,0.394134521484375
3.9092717689193277,0.41500050698962265,-0.213653564453125
4.063498477836752,0.41500050698962265,-0.393463134765625
4.2177251867541745,0.41500050698962265,-0.19781494140625
1.6708504138785356,-0.7151261324590041,-0.973602294921875
1.859117081044704,-0.7151261324590041,-0.981414794921875
2.0473837482108728,-0.7151261324590041,-0.89453125
2.235650415377042,-0.7151261324590041,-0.93756103515625
2.4239170825432104,-0.7151261324590041,0.819793701171875
2.612183749709379,-0.7151261324590041,0.51611328125
2.8004504168755475,-0.7151261324590041,0.6160888671875
2.9887170840417165,-0.7151261324590041,0.76715087890625
3.1769837512078847,-0.7151261324590041,-0.625885009765625
3.3652504183740533,-0.7151261324590041,0.041412353515625
3.5535170855402223,-0.7151261324590041,-0.44696044921875
3.7417837527063913,-0.7151261324590041,0.007659912109375
3.93005041987256,-0.7151261324590041,-0.301788330078125
4.118317087038728,-0.7151261324590041,-0.432220458984375
4.3065837542048975,-0.7151261324590041,-0.272918701171875
4.4948504213710665,-0.7151261324590041,0.2708740234375
1.1570626290063166,-0.7588754821241435,0.99853515625
1.2977588669169875,-0.7588754821241435,0.9964599609375
1.4384551048276588,-0.7588754821241435,0.9935302734375
1.5791513427383297,-0.7588754821241435,-0.988922119140625
1.719847580649001,-0.7588754821241435,0.9815673828125
1.860543818559672,-0.7588754821241435,0.979949951171875
2.0012400564703428,-0.7588754821241435,0.923797607421875
2.141936294381014,-0.7588754821241435,0.896484375
2.282632532291685,-0.7588754821241435,0.849395751953125
2.4233287702023563,-0.7588754821241435,0.794677734375
2.564025008113028,-0.7588754821241435,-0.851715087890625
2.7047212460236985,-0.7588754821241435,0.45208740234375
2.8454174839343693,-0.7588754821241435,-0.550262451171875
2.98611372184504,-0.7588754821241435,0.69671630859375
3.1268099597557115,-0.7588754821241435,0.640777587890625
3.2675061976663833,-0.7588754821241435,0.595428466796875
1.7765096760139567,0.5011414279545268,0.98089599609375
1.9458359566923773,0.5011414279545268,0.9378662109375
2.115162237370798,0.5011414279545268,-0.942108154296875
2.2844885180492183,0.5011414279545268,0.89337158203125
2.453814798727638,0.5011414279545268,0.88677978515625
2.623141079406059,0.5011414279545268,-0.764312744140625
2.79246736008448,0.5011414279545268,-0.703582763671875
2.9617936407629,0.5011414279545268,-0.766021728515625
3.1311199214413197,0.5011414279545268,0.66815185546875
3.3004462021197405,0.5011414279545268,-0.15325927734375
3.469772482798161,0.5011414279545268,0.576171875
3.639098763476581,0.5011414279545268,-0.26715087890625
3.808425044155002,0.5011414279545268,-0.46710205078125
3.9777513248334215,0.5011414279545268,-0.4014892578125
4.147077605511843,0.5011414279545268,0.002655029296875
4.316403886190263,0.5011414279545268,-0.213836669921875
1.9387771153523312,-0.9692386122789526,-0.933074951171875
2.0339634980661607,-0.9692386122789526,-0.9560546875
2.12914988077999,-0.9692386122789526,0.938690185546875
2.2243362634938197,-0.9692386122789526,0.810699462890625
2.319522646207649,-0.9692386122789526,0.869720458984375
2.4147090289214783,-0.9692386122789526,-0.8626708984375
2.5098954116353074,-0.9692386122789526,0.845977783203125
2.6050817943491364,-0.9692386122789526,0.7576904296875
2.7002681770629664,-0.9692386122789526,-0.795379638671875
2.795454559776796,-0.9692386122789526,0.42449951171875
2.890640942490625,-0.9692386122789526,0.568023681640625
2.9858273252044545,-0.9692386122789526,0.638275146484375
3.081013707918284,-0.9692386122789526,-0.74334716796875
3.176200090632113,-0.9692386122789526,0.540069580078125
3.2713864733459426,-0.9692386122789526,-0.14520263671875
3.3665728560597716,-0.9692386122789526,0.646209716796875
1.9940272503554484,0.8555266198555433,-0.95806884765625
2.0312024765033234,0.8555266198555433,-0.937286376953125
2.0683777026511967,0.8555266198555433,0.920166015625
2.105552928799072,0.8555266198555433,-0.929901123046875
2.1427281549469464,0.8555266198555433,-0.93133544921875
2.179903381094821,0.8555266198555433,0.919921875
2.2170786072426947,0.8555266198555433,0.9495849609375
2.2542538333905697,0.8555266198555433,0.932342529296875
2.2914290595384443,0.8555266198555433,0.8758544921875
2.328604285686319,0.8555266198555433,0.911651611328125
2.3657795118341935,0.8555266198555433,-0.91448974609375
2.402954737982068,0.8555266198555433,0.77276611328125
2.4401299641299423,0.8555266198555433,0.8802490234375
2.477305190277817,0.8555266198555433,-0.869903564453125
2.514480416425691,0.8555266198555433,-0.8328857421875
2.5516556425735657,0.8555266198555433,-0.876678466796875
1.6223969301115992,-0.7551961146488392,0.967315673828125
1.7107438169747864,-0.7551961146488392,0.97918701171875
1.799090703837974,-0.7551961146488392,0.980072021484375
1.8874375907011611,-0.7551961146488392,-0.946807861328125
1.9757844775643492,-0.7551961146488392,-0.93499755859375
2.0641313644275363,-0.7551961146488392,0.9290771484375
2.152478251290724,-0.7551961146488392,-0.9505615234375
2.240825138153911,-0.7551961146488392,0.930938720703125
2.3291720250170984,-0.7551961146488392,0.85345458984375
2.4175189118802862,-0.7551961146488392,0.924285888671875
2.5058657987434736,-0.7551961146488392,-0.895965576171875
2.594212685606661,-0.7551961146488392,-0.71124267578125
2.6825595724698483,-0.7551961146488392,-0.86126708984375
2.770906459333036,-0.7551961146488392,0.6707763671875
2.8592533461962235,-0.7551961146488392,0.603179931640625
2.947600233059411,-0.7551961146488392,0.712249755859375
1.8494582966827255,-0.4356662842850795,-0.962493896484375
1.926017982945219,-0.4356662842850795,0.965484619140625
2.0025776692077124,-0.4356662842850795,-0.93048095703125
2.079137355470206,-0.4356662842850795,0.9276123046875
2.1556970417326995,-0.4356662842850795,-0.883514404296875
2.2322567279951935,-0.4356662842850795,0.916595458984375
2.308816414257686,-0.4356662842850795,0.915618896484375
2.38537610052018,-0.4356662842850795,-0.425262451171875
2.461935786782673,-0.4356662842850795,-0.8685302734375
2.5384954730451668,-0.4356662842850795,-0.78717041015625
2.6150551593076603,-0.4356662842850795,0.82562255859375
2.6916148455701534,-0.4356662842850795,0.77410888671875
2.7681745318326465,-0.4356662842850795,0.628204345703125
2.84473421809514,-0.4356662842850795,0.169464111328125
2.9212939043576336,-0.4356662842850795,-0.65618896484375
2.9978535906201267,-0.4356662842850795,0.5572509765625
1.6110100933645273,-0.23509684327101946,0.98870849609375
1.7526890935084467,-0.23509684327101946,-0.972015380859375
1.8943680936523664,-0.23509684327101946,0.961944580078125
2.0360470937962862,-0.23509684327101946,-0.945465087890625
2.1777260939402057,-0.23509684327101946,0.928466796875
2.3194050940841247,-0.23509684327101946,-0.8450927734375
2.461084094228045,-0.23509684327101946,-0.392791748046875
2.6027630943719644,-0.23509684327101946,0.80157470703125
2.7444420945158843,-0.23509684327101946,0.792205810546875
2.886121094659804,-0.23509684327101946,-0.09881591796875
3.027800094803723,-0.23509684327101946,0.218597412109375
3.1694790949476426,-0.23509684327101946,-0.564971923828125
3.3111580950915624,-0.23509684327101946,-0.47698974609375
3.4528370952354823,-0.23509684327101946,0.599761962890625
3.5945160953794018,-0.23509684327101946,-0.458648681640625
3.736195095523321,-0.23509684327101946,0.172149658203125
1.0491227647378265,-0.9032778035498712,0.999786376953125
1.2777567160195895,-0.9032778035498712,-0.997833251953125
1.5063906673013523,-0.9032778035498712,-0.99359130859375
1.7350246185831153,-0.9032778035498712,-0.977569580078125
1.9636585698648783,-0.9032778035498712,0.94915771484375
2.192292521146641,-0.9032778035498712,0.928009033203125
2.4209264724284045,-0.9032778035498712,-0.460205078125
2.649560423710167,-0.9032778035498712,0.667755126953125
2.87819437499193,-0.9032778035498712,0.755584716796875
3.1068283262736935,-0.9032778035498712,-0.667388916015625
3.335462277555456,-0.9032778035498712,-0.59002685546875
3.5640962288372187,-0.9032778035498712,0.239593505859375
3.7927301801189817,-0.9032778035498712,0.489654541015625
4.021364131400745,-0.9032778035498712,0.4462890625
4.249998082682509,-0.9032778035498712,-0.290618896484375
4.478632033964272,-0.9032778035498712,0.33465576171875
1.0066078310428963,0.7883477006065313,0.999725341796875
1.165556880511546,0.7883477006065313,0.9986572265625
1.3245059299801958,0.7883477006065313,-0.9942626953125
1.4834549794488454,0.7883477006065313,-0.99261474609375
1.642404028917495,0.7883477006065313,0.98681640625
1.801353078386145,0.7883477006065313,0.969970703125
1.9603021278547943,0.7883477006065313,0.956298828125
2.119251177323444,0.7883477006065313,-0.636627197265625
2.278200226792094,0.7883477006065313,0.907684326171875
2.437149276260744,0.7883477006065313,0.876373291015625
2.5960983257293933,0.7883477006065313,0.3955078125
2.755047375198043,0.7883477006065313,-0.47998046875
2.9139964246666934,0.7883477006065313,0.623077392578125
3.0729454741353424,0.7883477006065313,-0.69866943359375
3.2318945236039927,0.7883477006065313,0.5050048828125
3.390843573072642,0.7883477006065313,-0.550933837890625
1.7377673842606198,0.8198136588663987,-0.974853515625
1.8714460662246504,0.8198136588663987,0.945404052734375
2.0051247481886816,0.8198136588663987,-0.9442138671875
2.1388034301527123,0.8198136588663987,0.944183349609375
2.272482112116743,0.8198136588663987,0.86627197265625
2.406160794080774,0.8198136588663987,0.893524169921875
2.5398394760448046,0.8198136588663987,0.802520751953125
2.673518158008836,0.8198136588663987,0.77703857421875
2.8071968399728666,0.8198136588663987,-0.80828857421875
2.9408755219368974,0.8198136588663987,0.374420166015625
3.0745542039009286,0.8198136588663987,0.05364990234375
3.208232885864959,0.8198136588663987,-0.48297119140625
3.3419115678289897,0.8198136588663987,-0.40673828125
3.4755902497930204,0.8198136588663987,0.534149169921875
3.609268931757051,0.8198136588663987,0.112152099609375
3.7429476137210824,0.8198136588663987,-0.476287841796875
1.611449230893188,-0.40991402752487627,0.990081787109375
1.7479002828526349,-0.40991402752487627,-0.976898193359375
1.8843513348120815,-0.40991402752487627,0.944244384765625
2.0208023867715283,-0.40991402752487627,-0.909027099609375
2.1572534387309754,-0.40991402752487627,-0.913177490234375
2.2937044906904216,-0.40991402752487627,-0.9052734375
2.430155542649869,-0.40991402752487627,0.90020751953125
2.566606594609316,-0.40991402752487627,-0.525054931640625
2.7030576465687624,-0.40991402752487627,0.712982177734375
2.8395086985282094,-0.40991402752487627,0.54522705078125
2.9759597504876565,-0.40991402752487627,0.58856201171875
3.112410802447103,-0.40991402752487627,0.587005615234375
3.2488618544065497,-0.40991402752487627,0.147064208984375
3.3853129063659964,-0.40991402752487627,0.51318359375
3.5217639583254434,-0.40991402752487627,0.23773193359375
3.6582150102848905,-0.40991402752487627,0.288787841796875
1.2348283705928975,-0.8662591674056067,-0.99578857421875
1.3492106765898273,-0.8662591674056067,0.99639892578125
1.4635929825867569,-0.8662591674056067,0.993927001953125
1.5779752885836866,-0.8662591674056067,-0.988067626953125
1.6923575945806162,-0.8662591674056067,-0.98699951171875
1.8067399005775457,-0.8662591674056067,0.976531982421875
1.921122206574476,-0.8662591674056067,-0.969512939453125
2.0355045125714053,-0.8662591674056067,-0.9190673828125
2.149886818568335,-0.8662591674056067,-0.9310302734375
2.2642691245652644,-0.8662591674056067,-0.864105224609375
2.3786514305621944,-0.8662591674056067,-0.923797607421875
2.493033736559124,-0.8662591674056067,0.780731201171875
2.607416042556053,-0.8662591674056067,-0.79547119140625
2.7217983485529835,-0.8662591674056067,0.307830810546875
2.8361806545499126,-0.8662591674056067,0.609375
2.950562960546842,-0.8662591674056067,0.74853515625
1.8726348988035333,-0.9595954437858176,-0.972900390625
1.994851972111377,-0.9595954437858176,0.9522705078125
2.117069045419222,-0.9595954437858176,-0.95013427734375
2.2392861187270663,-0.9595954437858176,0.289642333984375
2.3615031920349114,-0.9595954437858176,-0.805999755859375
2.4837202653427557,-0.9595954437858176,-0.816192626953125
2.6059373386506,-0.9595954437858176,-0.56256103515625
2.728154411958444,-0.9595954437858176,-0.743560791015625
2.8503714852662885,-0.9595954437858176,0.64910888671875
2.9725885585741336,-0.9595954437858176,0.7830810546875
3.094805631881978,-0.9595954437858176,0.1419677734375
3.2170227051898217,-0.9595954437858176,0.398712158203125
3.3392397784976664,-0.9595954437858176,0.610595703125
3.461456851805511,-0.9595954437858176,-0.38092041015625
3.5836739251133567,-0.9595954437858176,-0.2120361328125
3.7058909984212,-0.9595954437858176,0.51788330078125
1.6443262961469864,-0.9835938745299196,0.981719970703125
1.7514975616922803,-0.9835938745299196,-0.969390869140625
1.8586688272375744,-0.9835938745299196,0.964202880859375
1.965840092782868,-0.9835938745299196,-0.021087646484375
2.073011358328162,-0.9835938745299196,0.91754150390625
2.1801826238734563,-0.9835938745299196,0.908233642578125
2.2873538894187497,-0.9835938745299196,-0.8818359375
2.3945251549640427,-0.9835938745299196,0.839508056640625
2.501696420509337,-0.9835938745299196,-0.699462890625
2.608867686054631,-0.9835938745299196,0.8656005859375
2.7160389515999253,-0.9835938745299196,0.51214599609375
2.8232102171452187,-0.9835938745299196,0.152984619140625
2.930381482690513,-0.9835938745299196,0.580963134765625
3.0375527482358065,-0.9835938745299196,-0.694732666015625
3.1447240137811003,-0.9835938745299196,0.657684326171875
3.2518952793263938,-0.9835938745299196,0.676605224609375
1.0983759580799672,-0.15272029721663993,0.998626708984375
1.221582872345884,-0.15272029721663993,0.998291015625
1.344789786611801,-0.15272029721663993,-0.9974365234375
1.467996700877718,-0.15272029721663993,-0.988983154296875
1.5912036151436348,-0.15272029721663993,0.99114990234375
1.7144105294095515,-0.15272029721663993,0.972930908203125
1.8376174436754684,-0.15272029721663993,0.97265625
1.960824357941385,-0.15272029721663993,0.942535400390625
2.0840312722073024,-0.15272029721663993,0.925628662109375
2.20723818647322,-0.15272029721663993,-0.9366455078125
2.330445100739136,-0.15272029721663993,-0.226531982421875
2.453652015005053,-0.15272029721663993,-0.83062744140625
2.5768589292709696,-0.15272029721663993,0.788330078125
2.7000658435368865,-0.15272029721663993,-0.795440673828125
2.8232727578028034,-0.15272029721663993,0.758453369140625
2.9464796720687203,-0.15272029721663993,0.234649658203125
1.8869891379165848,-0.39958210809574796,0.946441650390625
2.0180490079930906,-0.39958210809574796,-0.959320068359375
2.149108878069597,-0.39958210809574796,-0.95391845703125
2.2801687481461044,-0.39958210809574796,-0.802154541015625
2.411228618222611,-0.39958210809574796,-0.834747314453125
2.542288488299117,-0.39958210809574796,0.8603515625
2.673348358375624,-0.39958210809574796,-0.832366943359375
2.8044082284521306,-0.39958210809574796,0.73974609375
2.9354680985286365,-0.39958210809574796,-0.07940673828125
3.0665279686051434,-0.39958210809574796,0.717529296875
3.1975878386816503,-0.39958210809574796,-0.692535400390625
3.3286477087581567,-0.39958210809574796,-0.286529541015625
3.459707578834663,-0.39958210809574796,0.3128662109375
3.5907674489111696,-0.39958210809574796,0.4912109375
3.721827318987677,-0.39958210809574796,-0.275482177734375
3.8528871890641834,-0.39958210809574796,0.26104736328125
1.9801634590513328,-0.24595449190111485,-0.9525146484375
2.1186932785189367,-0.24595449190111485,-0.914703369140625
2.2572230979865417,-0.24595449190111485,0.90924072265625
2.3957529174541463,-0.24595449190111485,-0.061859130859375
2.5342827369217504,-0.24595449190111485,-0.8853759765625
2.672812556389355,-0.24595449190111485,0.731842041015625
2.81134237585696,-0.24595449190111485,-0.186492919921875
2.949872195324564,-0.24595449190111485,-0.121612548828125
3.088402014792168,-0.24595449190111485,0.696380615234375
3.226931834259773,-0.24595449190111485,0.302734375
3.365461653727377,-0.24595449190111485,0.621673583984375
3.503991473194981,-0.24595449190111485,0.53704833984375
3.6425212926625865,-0.24595449190111485,-0.034027099609375
3.78105111213019,-0.24595449190111485,0.087982177734375
3.9195809315977943,-0.24595449190111485,-0.1427001953125
4.058110751065399,-0.24595449190111485,0.129547119140625
1.459053560269897,-0.7819391351290478,0.99273681640625
1.5681006662584451,-0.7819391351290478,0.9874267578125
1.6771477722469927,-0.7819391351290478,-0.98260498046875
1.7861948782355406,-0.7819391351290478,-0.97125244140625
1.8952419842240884,-0.7819391351290478,0.9644775390625
2.0042890902126365,-0.7819391351290478,-0.934967041015625
2.113336196201184,-0.7819391351290478,-0.90728759765625
2.2223833021897317,-0.7819391351290478,0.501678466796875
2.33143040817828,-0.7819391351290478,0.895843505859375
2.4404775141668282,-0.7819391351290478,0.852081298828125
2.549524620155376,-0.7819391351290478,-0.8392333984375
2.6585717261439235,-0.7819391351290478,-0.57421875
2.7676188321324706,-0.7819391351290478,0.64483642578125
2.8766659381210182,-0.7819391351290478,0.58148193359375
2.9857130441095667,-0.7819391351290478,0.475982666015625
3.0947601500981152,-0.7819391351290478,0.654083251953125
1.4161376300903208,0.11419415791975908,0.988433837890625
1.5686765875799866,0.11419415791975908,-0.993377685546875
1.7212155450696525,0.11419415791975908,0.963104248046875
1.8737545025593183,0.11419415791975908,-0.976409912109375
2.026293460048984,0.11419415791975908,0.9595947265625
2.1788324175386498,0.11419415791975908,-0.843475341796875
2.331371375028316,0.11419415791975908,-0.89251708984375
2.483910332517981,0.11419415791975908,0.891754150390625
2.636449290007647,0.11419415791975908,0.69281005859375
2.788988247497313,0.11419415791975908,-0.02972412109375
2.9415272049869787,0.11419415791975908,-0.77423095703125
3.0940661624766443,0.11419415791975908,-0.5828857421875
3.2466051199663104,0.11419415791975908,0.1566162109375
3.399144077455976,0.11419415791975908,0.54339599609375
